,uuid,KEY,City,Site,Sex_HH,ObsHandWashPLACE,ObsHandWashSOAP,ObsHandWashWATER,ToiletFacility,ToiletFacilityTYPE,ToiletFacilityTYPE_Dry,ToiletFacilityTYPE_Flush,ToiletFacilitySHARE,ToiletROOF,ToiletFacilityCLEAN,ToiletFacilitySAFE,StreetFood,dist2wc,HH_Recor_2_lag,HH_Recor_2_std,b_area,NN_100,n_blg_cc,n_blg_ccM,n_CAR,n_CARM,n_mn_Bdev,n_mn_BdevM,WCdirtyS
1241,4add689d7a314c899ba5137cc65e8265,uuid:4de41baa-af61-4cc0-bc0b-f71f0cbecc24,Nairobi,Vietnam,M,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Clean,Any_time,5_Or_More,0.0,1618.524570525151,0.6161306427908599,162.0019752272307,230,0.4867834698376,0.395707124064839,0.810374141592056,0.76118844972236,2.2217911e-08,1.028335517581394,0.0
1242,4add689d7a314c899ba5137cc65e8265,uuid:cd4e1657-b278-4457-a385-ea997025b4ff,Nairobi,Vietnam,M,Obs_Mobile,None,Water_OK,Own_YardPlot,Flush,,Flush_NA,Y,,V_Clean,Any_time,2_4,0.0,1615.5878529486708,0.3893961178737304,47.25777504871466,282,0.549446135333308,0.387241631334178,0.289322168337624,0.706884431606493,3.705347683695551,2.824371243197923,0.0
1243,4add689d7a314c899ba5137cc65e8265,uuid:9783c2ba-6cf0-49c3-90ce-2e76c4835a99,Nairobi,Vietnam,M,,,,Own_YardPlot,Bucket,,,,,Clean,Any_time,2_4,0.0,1621.2857716109716,0.8293141036072016,139.42970360150744,272,0.479063770467868,0.413565381222674,0.884479361924119,0.695972677109237,1.015177036712021,3.2117009595037,0.0
1244,4add689d7a314c899ba5137cc65e8265,uuid:c0e167ab-abb0-4691-89ca-17900bb739f2,Nairobi,Vietnam,M,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_NA,Y,,Clean,Any_time,5_Or_More,0.0,1619.8484002240816,0.7183392788075394,173.6068579746873,279,0.520974722662285,0.388988289504583,0.876098409171718,0.715310047498342,6.744077870690873,2.557359096705275,1.0
1245,4add689d7a314c899ba5137cc65e8265,uuid:097b26e5-71fd-4851-9256-162b4ac56e9e,Nairobi,Vietnam,F,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Clean,Any_time,0_1,0.0,1619.8077449897696,0.7152004188398833,103.37488354325835,164,0.353123814197464,0.348761077487384,0.9188038950815,0.734757410430617,4.024812e-09,0.862603039504375,0.0
1246,4add689d7a314c899ba5137cc65e8265,uuid:cd2e85d3-86cd-4f44-9f6c-df7a85fa5c84,Nairobi,Vietnam,F,Obs_Fixed,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,V_Clean,Any_time,0_1,0.0,1617.3443349660142,0.5250084487690898,166.46056881821184,180,0.45811042924518,0.469610824185758,0.617599556910829,0.673540712330794,1.093515602741711,2.412752968447793,0.0
1247,4add689d7a314c899ba5137cc65e8265,uuid:4e6872f9-6da4-4210-b918-e56b99c87594,Nairobi,Vietnam,M,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Clean,Any_time,0_1,0.0,1619.1596097701997,0.665159981765448,85.56886556027052,260,0.634093294213219,0.406290256226227,0.625828044753804,0.678858490832991,1.459960351298776,3.294631086486441,0.0
1248,4add689d7a314c899ba5137cc65e8265,uuid:61fa653c-c45c-43b5-9f9d-a8cad25b7c9d,Nairobi,Vietnam,M,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_FreshLife,,Y,,Clean,Any_time,2_4,0.0,,,153.90785677095658,316,0.192276097177854,0.426248862452837,0.897784665631353,0.732630217786628,0.802986294470461,3.026579132161119,0.0
1249,4add689d7a314c899ba5137cc65e8265,uuid:bfadea51-94df-4963-a834-522e47c571a4,Nairobi,Vietnam,F,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Dirty,Any_time,5_Or_More,0.0,1617.4502964528438,0.5331893945870401,146.536683932578,214,0.499697027423548,0.355351493254885,0.753733021490339,0.738841908545607,0.066443795509414,1.551344770786836,1.0
1250,4add689d7a314c899ba5137cc65e8265,uuid:36b6c7b7-0ee4-4230-82ac-829b5fb2bdb7,Nairobi,Vietnam,F,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Clean,Any_time,,0.0,1617.54004870369,0.5401188773942546,108.8373857674883,246,0.225358345282789,0.375449768360963,0.647163855037106,0.700595749585445,0.326609516122041,3.213271944485066,0.0
1251,4add689d7a314c899ba5137cc65e8265,uuid:d46cc0f4-41ad-42a0-8b8e-e6e3c5818222,Nairobi,Vietnam,M,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Clean,Any_time,5_Or_More,0.0,1619.001350146096,0.6529412648646116,54.446102848279025,286,0.355201909856193,0.414454277098013,0.664510722013148,0.722144555145011,2.355210871012822,2.941187899791541,0.0
1252,4add689d7a314c899ba5137cc65e8265,uuid:2d9023c9-d0cd-4a84-8f84-bff92264390a,Nairobi,Vietnam,F,Obs_Fixed,SoapOrDeterg,Water_OK,Own_YardPlot,Flush,,Flush_piped,Y,,Clean,Any_time,2_4,0.0,1619.8623363211054,0.71941524006551,137.9814817663772,208,0.156636827549083,0.394073939466476,0.716738471587828,0.706619576544596,0.619734640534524,1.977271644765636,0.0
1253,4add689d7a314c899ba5137cc65e8265,uuid:601f6fd9-c6d8-4d96-a620-c6c8e302e604,Nairobi,Vietnam,M,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,,Clean,Any_time,0_1,0.0,1622.4086650683641,0.9160090982616151,79.38049941038543,293,0.299375481704632,0.394375657343924,0.888204666039904,0.704323254190922,1.756639708738945,3.061953735427507,0.0
1254,4add689d7a314c899ba5137cc65e8265,uuid:4b5ed506-0547-4c06-92dc-40f16ca89107,Nairobi,Vietnam,F,,,,Own_YardPlot,Bucket,,,,,Clean,Any_time,0_1,0.0,1618.436714818256,0.6093475860462731,66.58682173087716,281,0.343346908368989,0.420293427681569,0.908437258385505,0.749192808613934,1.1429817e-08,2.666655382823648,0.0
1255,4add689d7a314c899ba5137cc65e8265,uuid:840af22b-fc47-4178-b47a-d79340ca1a6a,Nairobi,Vietnam,M,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,,Clean,Any_time,2_4,0.0,1621.6326080002202,0.8560922264236713,104.10710841813685,294,0.196297505011778,0.42639863887014,0.612445408952101,0.734596610073304,0.369025172010847,2.727156700607797,0.0
1256,4add689d7a314c899ba5137cc65e8265,uuid:c2f98072-e156-4b36-bb8b-803984c6129b,Nairobi,Vietnam,M,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,Bucket,,,,,Clean,Any_time,2_4,0.0,1620.517479002305,0.7699967007290708,26.958294907607154,272,0.626445851764515,0.399534447216705,0.75611581537009,0.69332846447795,0.496214409450999,3.15778853095732,0.0
1257,4add689d7a314c899ba5137cc65e8265,uuid:7800b072-2d0b-444e-97e2-2b8c1dc4a595,Nairobi,Vietnam,F,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Clean,Any_time,0_1,0.0,1616.400130400298,0.45210944910128154,118.83361052559309,232,0.161849220449789,0.369392363603706,0.798258320518941,0.772686049888871,0.449087232296986,1.405420146549669,0.0
1258,4add689d7a314c899ba5137cc65e8265,uuid:d371ef6f-aa9d-4875-9f63-c24e099cc1f6,Nairobi,Vietnam,F,,,,Own_YardPlot,Bucket,,,,,Clean,Any_time,5_Or_More,0.0,1614.572132793894,0.3109756294391228,28.1149187150084,270,0.609289039124886,0.383397750563211,0.787015679237199,0.701995370896326,13.773176421227241,3.202661955695254,0.0
1259,4add689d7a314c899ba5137cc65e8265,uuid:3ce8eb20-9cb8-4950-99c4-3d4ee55c9347,Nairobi,Vietnam,M,,,,Own_YardPlot,Flush,,Flush_coveredPit,Y,,Clean,Any_time,0_1,0.0,1612.91871447889,0.18332051573525102,93.56300864655262,262,0.293099877333638,0.362783692197532,0.818453765161993,0.768872982717963,2.407646e-09,1.900297017448759,0.0
1260,4add689d7a314c899ba5137cc65e8265,uuid:22f5c1ce-f300-4042-ac2c-47291eb11a64,Nairobi,Vietnam,M,Obs_Mobile,None,Water_NOT_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Clean,Any_time,2_4,0.0,1619.6909819151285,0.7061855171453385,56.89532211159533,202,0.225365839138599,0.378516980491627,0.65543829611364,0.690468184989384,0.048146078512069,2.023097396745929,0.0
1261,4add689d7a314c899ba5137cc65e8265,uuid:0c6fc480-bd34-4b74-95ec-083b53fe80c9,Nairobi,Vietnam,M,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,,Clean,Any_time,5_Or_More,0.0,1615.1716936945563,0.3572657994777005,40.81482083784225,226,0.586140770182851,0.47813829615802,0.633510971996594,0.684020021336436,3.964893620367789,2.088319178837954,0.0
1262,4add689d7a314c899ba5137cc65e8265,uuid:ef9cf0c6-fcd6-4d15-95b5-bb26027da1b7,Nairobi,Vietnam,F,Obs_Mobile,None,Water_NOT_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Clean,Any_time,5_Or_More,0.0,1614.4690218225792,0.30301476276196443,212.0780254262848,175,0.575471302385143,0.392232390043895,0.728174086852431,0.652964311636506,3.633652182689886,2.412332739197693,0.0
1263,4add689d7a314c899ba5137cc65e8265,uuid:a67e171c-7410-47fa-b4f7-3388a264b6e1,Nairobi,Vietnam,F,,,,Own_YardPlot,Flush,,Flush_coveredPit,Y,,Clean,Any_time,2_4,0.0,1615.9653764166633,0.41854349140596087,170.3345260630319,232,0.511135370036553,0.364976932731418,0.835022324371121,0.768770723390522,1.71890306997986,1.350715427755294,0.0
1264,4add689d7a314c899ba5137cc65e8265,uuid:3fbea9f8-ff6b-4f14-b97b-d5c48957c5b1,Nairobi,Vietnam,F,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,,Clean,Any_time,5_Or_More,0.0,1620.4706479494448,0.7663810256615532,121.79083767879241,301,0.275361271421874,0.428176544413211,0.689657555977845,0.73498662275132,0.503433193487629,2.839088757575865,0.0
1265,4add689d7a314c899ba5137cc65e8265,uuid:a9f2ecf1-d18b-4cb9-9a3b-f50409009f47,Nairobi,Vietnam,M,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Clean,Any_time,,0.0,1615.2456893528247,0.36297876641663096,83.41234975779722,228,0.296339682443747,0.349051969352525,0.867561119081028,0.74359483614614,6.15344e-10,0.889429591446046,0.0
1266,4add689d7a314c899ba5137cc65e8265,uuid:08f97cc1-7da6-4ebe-a3ce-e21a7375361c,Nairobi,Vietnam,F,Obs_Mobile,None,Water_OK,Own_YardPlot,Bucket,,,,,Dirty,Any_time,5_Or_More,0.0,1615.7141633654464,0.3991481391675266,85.31552094975213,269,0.406384739983538,0.376288506018801,0.705279234446528,0.704578236891458,2.687846829000925,3.251333203304581,1.0
1267,4add689d7a314c899ba5137cc65e8265,uuid:e58e0538-1472-4150-a340-b1ed32c3fc91,Nairobi,Vietnam,M,Obs_Mobile,None,Water_NOT_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,,Dirty,Any_time,5_Or_More,0.0,1618.5743461959557,0.6199736623453277,55.65164314094907,207,0.51050870555687,0.455952167325122,0.854795108745693,0.686723577042272,2.72608210551426,2.151228390504263,1.0
1268,4add689d7a314c899ba5137cc65e8265,uuid:26e05e06-cb65-4c54-a30d-a94cfc2b64a4,Nairobi,Vietnam,M,,,,Own_YardPlot,DryOrCompost,Dry_FreshLife,,Y,,Clean,Any_time,0_1,0.0,1621.1352477589153,0.817692640801922,180.01917271178564,205,0.433311051864695,0.410487099813117,0.828381347899977,0.726305624476992,0.425682849019367,1.396851646695383,0.0
1269,4add689d7a314c899ba5137cc65e8265,uuid:bc4d645d-c5ac-4422-973d-ebd5bffea8c5,Nairobi,Vietnam,M,Obs_Mobile,None,Water_NOT_OK,Own_YardPlot,DryOrCompost,Dry_FreshLife,,Y,,Dirty,Any_time,5_Or_More,0.0,1620.077498838581,0.736027246466984,256.32172241146645,273,0.41497392762063,0.440551629314116,0.283929334989989,0.663209552605267,3.100366515334159,3.351917946814884,1.0
1270,4add689d7a314c899ba5137cc65e8265,uuid:1a9d40cb-8a1c-4f24-9a94-c1716e7e1ffb,Nairobi,Vietnam,F,,,,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Clean,Any_time,0_1,0.0,1617.0992885800847,0.5060892049366661,107.15309796755824,263,0.329883355253189,0.369768800502986,0.851365385514902,0.765042158512483,4.816897e-09,1.963087635130706,0.0
1271,4add689d7a314c899ba5137cc65e8265,uuid:8c1b76a0-f924-4e0e-b7a3-bbb66d449e8c,Nairobi,Vietnam,M,,,,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Clean,Any_time,5_Or_More,0.0,1616.348143828723,0.4480957330046113,103.80478242717572,269,0.315874160683529,0.386557461578916,0.872967485862224,0.699519499634518,0.965829855207701,3.30572002434945,0.0
1272,4add689d7a314c899ba5137cc65e8265,uuid:134bbe3d-4ce9-4452-8ab5-652a4148f7e9,Nairobi,Vietnam,M,Obs_Mobile,None,Water_NOT_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,,Dirty,Any_time,5_Or_More,0.0,1618.688615384846,0.6287960191368608,49.677554757617216,198,0.532491484785963,0.451866312863217,0.882695385718388,0.690947687725277,2.364239481840066,2.080866190394765,1.0
1273,4add689d7a314c899ba5137cc65e8265,uuid:136d42e9-7032-40a2-9d2a-d4999f6667cd,Nairobi,Vietnam,M,,,,Own_YardPlot,Flush,,Flush_coveredPit,Y,,Dirty,Any_time,2_4,0.0,1618.9054012319568,0.645533357601791,313.74260160022214,222,0.323670325454275,0.360534295095726,0.836075770926006,0.754370823179472,0.511599562775341,1.515348583368332,1.0
1274,4add689d7a314c899ba5137cc65e8265,uuid:f5c59f19-a5a5-4f0a-8b0d-178ec7b7c5da,Nairobi,Vietnam,M,Obs_Mobile,None,Water_NOT_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Dirty,Any_time,2_4,0.0,1616.9738183988193,0.49640205552593497,44.054598765557124,291,0.358233480978452,0.442110809809887,0.863204979658571,0.713635922312163,1.156211433194024,2.876453298931289,1.0
1275,4add689d7a314c899ba5137cc65e8265,uuid:d029f871-2b95-45dd-b53b-d3d7bc7409ce,Nairobi,Vietnam,M,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Clean,Any_time,0_1,0.0,1617.5324113710217,0.5395292234867587,58.08681951165763,186,0.574584109950404,0.475275652286288,0.737903291810887,0.660809344285757,2.176144437737834,2.350032023633269,0.0
1276,4add689d7a314c899ba5137cc65e8265,uuid:2e9348ac-a1f8-43a2-b71b-7d2f2a68d614,Nairobi,Vietnam,M,,,,Own_YardPlot,Flush,,Flush_coveredPit,Y,,Clean,Any_time,0_1,0.0,1617.0804008263544,0.5046309421799468,95.37283969141117,234,0.298115655128925,0.369298674198747,0.729645964589994,0.748031735461717,5.176297e-09,1.931531417076947,0.0
1277,4add689d7a314c899ba5137cc65e8265,uuid:f5434de0-a77e-43d3-9517-c5dfeb3a4783,Nairobi,Vietnam,F,,,,Own_YardPlot,Flush,,Flush_piped,Y,,Dirty,Any_time,5_Or_More,0.0,1614.1075182880018,0.2751042367976264,70.9916105123444,216,0.354453371630481,0.43359476009892,0.5412039869584,0.699758084466957,0.99101607646562,2.375805630099612,1.0
1278,4add689d7a314c899ba5137cc65e8265,uuid:d9edf45b-c4fd-4666-955c-47b0bdde2b36,Nairobi,Vietnam,M,Obs_Mobile,None,Water_OK,Own_YardPlot,FreshFit,,,Y,,V_Clean,Any_time,0_1,0.0,1614.574739830045,0.3111769103208328,72.8580658715675,158,0.230292714667108,0.481881299280601,0.295286860204075,0.517854488248817,2.425181649722376,3.148816463151871,0.0
1279,4add689d7a314c899ba5137cc65e8265,uuid:f227762e-7f5f-45ce-8bc5-7b6d3947a662,Nairobi,Vietnam,M,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Clean,Any_time,0_1,0.0,1613.208624950746,0.20570357144044693,78.7439823091743,229,0.243942380722576,0.331056392430712,0.790643682170518,0.770647008844767,0.00221065753734,0.224805864631301,0.0
1280,4add689d7a314c899ba5137cc65e8265,uuid:5b684469-5021-4cb4-9d35-84e7ebcbc5c2,Nairobi,Vietnam,M,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Clean,Any_time,,0.0,1614.2515709372392,0.2862260788329277,194.43195707402643,224,0.507828223684911,0.331622320179325,0.634344259611596,0.770829461295909,0.00221065861907,0.197729868204607,1.0
1281,4add689d7a314c899ba5137cc65e8265,uuid:85af57a8-aa67-4f9d-aa46-f06b3c00d64b,Nairobi,Vietnam,F,,,,Own_YardPlot,Flush,,Flush_septic_tank,Y,,Clean,Any_time,5_Or_More,0.0,1614.118911721876,0.2759838872064144,106.81954915848853,269,0.342168384487679,0.368105640184236,0.558330121475056,0.771337772302494,7.89085416478521,2.092855264278047,0.0
1282,4add689d7a314c899ba5137cc65e8265,uuid:eef8555f-7ca7-4505-8716-7f8a1b908a03,Nairobi,Vietnam,M,,,,Own_YardPlot,Bucket,,,,,Clean,Any_time,2_4,0.0,1621.1289401894442,0.8172056536367721,109.9126647075316,259,0.364495234444106,0.408289223587025,0.697737856867374,0.679219688416661,0.615490425422092,3.322134382103598,0.0
1283,4add689d7a314c899ba5137cc65e8265,uuid:ac94208e-eaef-4fed-b299-88732bc08cc9,Nairobi,Vietnam,M,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,,Clean,Any_time,2_4,0.0,1619.0477046323806,0.656520145758604,66.27882440145578,178,0.258921408090386,0.375850199109937,0.733065178260024,0.738202930430511,9.229574e-09,0.948076948703078,0.0
1284,4add689d7a314c899ba5137cc65e8265,uuid:9c62b2de-16fc-4ae6-8181-51c55357902a,Nairobi,Vietnam,F,,,,Own_YardPlot,Flush,,Flush_river,Y,,V_Clean,Any_time,5_Or_More,0.0,1615.7952182906622,0.40540612941765414,464.3133893969932,209,0.209515608757334,0.396651270289062,0.817298210179808,0.706964756180155,0.51064202326279,2.03060371918316,0.0
1285,4add689d7a314c899ba5137cc65e8265,uuid:26a82528-e146-4d6f-9e5e-49476c0d373c,Nairobi,Vietnam,M,Obs_Fixed,None,Water_NOT_OK,Own_Dwelling,DryOrCompost,Dry_ImprSlab,,Y,,,,5_Or_More,0.0,1619.4427269659923,0.6870185504606494,93.8974292811778,192,0.318609708614692,0.379084305792021,0.858539164692891,0.686942159815628,5.154412e-09,1.738912553981806,
1286,4add689d7a314c899ba5137cc65e8265,uuid:39de047e-5753-4029-bc8d-81c1008a5aff,Nairobi,Vietnam,M,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,,Dirty,Any_time,2_4,0.0,1618.5743461959557,0.6199736623453277,41.59338426121052,212,0.57613361723863,0.4548443465371,0.507573537607241,0.688779565037722,1.765467179514838,2.104379473903866,1.0
1287,4add689d7a314c899ba5137cc65e8265,uuid:f6804f8d-daa6-4684-9dff-6879adf4e5e0,Nairobi,Vietnam,M,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Clean,Any_time,5_Or_More,0.0,1616.8200600978316,0.48453087131479106,24.836797598462418,240,0.572423985176985,0.368898101403326,0.854911821443361,0.719597469835074,1.382788795530022,2.77606664451215,0.0
1288,4add689d7a314c899ba5137cc65e8265,uuid:cd644e65-f4a8-40ee-b136-559c75880819,Nairobi,Vietnam,M,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,,Clean,Any_time,5_Or_More,0.0,1619.9462161427841,0.7258913314917913,130.85551472358657,224,0.134536135968601,0.405701787264585,0.891384050364734,0.753383107468228,0.790128440051561,1.130211922916164,0.0
1289,4add689d7a314c899ba5137cc65e8265,uuid:a95546d3-6f76-4eb3-8501-49fc7f571c8f,Nairobi,Vietnam,F,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Dirty,Any_time,5_Or_More,0.0,1618.5641478201285,0.6191862785272041,76.29769664159149,213,0.266066557470107,0.377364142749648,0.815791311741493,0.754553705481498,1.505579e-08,0.855351797610953,1.0
1290,4add689d7a314c899ba5137cc65e8265,uuid:dae0f4c1-3a55-443d-8c1f-6d087c758d74,Nairobi,Vietnam,M,Obs_Mobile,None,Water_NOT_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Clean,Any_time,5_Or_More,0.0,1617.8751625528496,0.565991940568897,64.34125190837615,250,0.272640439638341,0.426726530565016,0.658147617260683,0.676592812945767,4.731239805076587,3.838846219302191,0.0
1291,4add689d7a314c899ba5137cc65e8265,uuid:e2bc6a39-e28c-4125-bf13-b2108bd7aed7,Nairobi,Vietnam,F,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Clean,Any_time,0_1,0.0,1611.5127857994646,0.07477328131614609,89.37102487437323,241,0.30643871636739,0.424470834566412,0.79510826408108,0.732999564445169,8.73084e-09,1.583684349628781,0.0
1292,4add689d7a314c899ba5137cc65e8265,uuid:af655f47-9afa-43e4-bb40-65603bab78b9,Nairobi,Vietnam,M,,,,Own_YardPlot,Flush,,Flush_piped,Y,,Clean,Any_time,5_Or_More,0.0,1616.8773720680883,0.4889557443268544,40.45230720226843,238,0.607238258805697,0.366470416133106,0.626355944139276,0.775675391958494,1.919460899259878,1.381006581746707,1.0
1293,4add689d7a314c899ba5137cc65e8265,uuid:bf352f3a-fcb0-4a6a-ba03-7ea7ab237e1f,Nairobi,Vietnam,M,Obs_Fixed,None,Water_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,,Dirty,Any_time,5_Or_More,0.0,1618.5743461959557,0.6199736623453277,41.59338426121052,212,0.57613361723863,0.4548443465371,0.507573537607241,0.688779565037722,1.765467179514838,2.104379473903866,1.0
1294,4add689d7a314c899ba5137cc65e8265,uuid:e9c7e381-638d-40e5-b825-c555297544aa,Nairobi,Vietnam,M,,,,Own_YardPlot,Flush,,Flush_piped,Y,,Clean,Any_time,2_4,0.0,1613.149324137288,0.20112514623732067,115.71282252650458,169,0.233228197886267,0.437347094321553,0.413512207724034,0.726450008123554,1.796584363296006,1.810632382544802,0.0
1295,4add689d7a314c899ba5137cc65e8265,uuid:19d659b1-ed02-4171-95a7-1eaa97a356d0,Nairobi,Vietnam,M,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Clean,Any_time,0_1,0.0,1617.5074394027458,0.5376012180807854,124.70187890134466,222,0.402221535899621,0.439625509724611,0.633917176878889,0.709067434921256,0.9799030950849,1.852369688970561,0.0
1296,4add689d7a314c899ba5137cc65e8265,uuid:0074f21c-d1e5-4af7-b2bc-4cb36b5be7ed,Nairobi,Vietnam,F,Obs_Mobile,None,Water_NOT_OK,Own_YardPlot,DryOrCompost,Dry_ImprSlab,,Y,,Clean,Any_time,2_4,0.0,1616.2518049622568,0.44065771877599025,76.79324970466325,179,0.360644313326741,0.47416850813246,0.554895356659794,0.574420865460541,4.366657663400037,3.254550572377804,0.0
1297,4add689d7a314c899ba5137cc65e8265,uuid:d564a6f1-3dcf-409a-9aac-f1e539ecac35,Nairobi,Vietnam,F,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,,Clean,Any_time,0_1,0.0,1617.6346506257432,0.5474227877276067,108.82781342972748,256,0.221832812049992,0.384277767989162,0.80755408926274,0.704726847014764,2.619907714077435,3.177934330465681,0.0
1298,4add689d7a314c899ba5137cc65e8265,uuid:d5b832ae-3b57-4e00-9ea8-3049d420b6d6,Nairobi,Vietnam,F,,,,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,,V_Clean,Any_time,5_Or_More,0.0,1618.9054012319568,0.645533357601791,313.74260160022214,222,0.323670325454275,0.360534295095726,0.836075770926006,0.754370823179472,0.511599562775341,1.515348583368332,1.0
1299,4add689d7a314c899ba5137cc65e8265,uuid:47f0d0b0-baed-4589-962a-2f76333d8f4f,Nairobi,Vietnam,M,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,,Clean,Any_time,0_1,0.0,1614.829406929659,0.3308389385340447,19.773426793478556,306,0.55219171046122,0.442779406626575,0.49698994349917,0.719642321148888,7.813487077690013,2.783687066831398,0.0
1300,4add689d7a314c899ba5137cc65e8265,uuid:f95e21bf-baa7-41be-86cd-358ae8cec17c,Nairobi,Vietnam,M,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,,Dirty,Any_time,5_Or_More,0.0,1618.5743461959557,0.6199736623453277,41.59338426121052,212,0.57613361723863,0.4548443465371,0.507573537607241,0.688779565037722,1.765467179514838,2.104379473903866,1.0
1301,4add689d7a314c899ba5137cc65e8265,uuid:d2288b67-ad7d-4664-96d0-0da8b29e4de5,Nairobi,Vietnam,M,,,,Own_YardPlot,DryOrCompost,Dry_FreshLife,,Y,,Clean,Any_time,0_1,0.0,1618.7659158944211,0.6347641430227825,42.616998453929824,295,0.487247451773152,0.430190094979446,0.86002736652005,0.694030323638042,0.376858940392818,3.492367514775622,0.0
1302,4add689d7a314c899ba5137cc65e8265,uuid:e36fd98f-cf97-454a-ad69-3331e7870a76,Nairobi,Vietnam,F,Obs_Mobile,SoapOrDeterg,Water_OK,Own_YardPlot,DryOrCompost,Dry_VIP,,Y,,Clean,Any_time,0_1,0.0,1614.877587999985,0.33455884411089726,162.4653736470294,222,0.380398994916387,0.342152359426359,0.738531414570251,0.748218355167288,4.99398e-10,0.581085734625081,1.0
1303,4add689d7a314c899ba5137cc65e8265,uuid:eaefd017-bdd8-49f8-bcc9-934cb165076b,Nairobi,Vietnam,M,,,,Own_YardPlot,Flush,,Flush_piped,Y,,Clean,Any_time,5_Or_More,0.0,1613.448864219571,0.2242516732122096,251.46861103837728,233,0.316379551582664,0.362608894656509,0.842668551284353,0.755036365093895,0.808039139286706,1.633932624334418,0.0
1304,4add689d7a314c899ba5137cc65e8265,uuid:dfae3774-b8a5-4b55-b0e3-050aeed65809,Nairobi,Vietnam,F,Obs_Mobile,SoapOrDeterg,Water_OK,Own_Dwelling,Flush,,Flush_piped,Y,,,,2_4,0.0,1615.2045206479038,0.35980026303365326,48.22810574142813,164,0.585976307064996,0.382014656619666,0.389084109072623,0.639838337266691,1.548023952908487,2.205378320174554,
